sym,sessions,zone_tol_atr,sl_buf_atr,tp_mode,min_rr,body_filter,full_n,full_wr,full_pf,full_net_pips,full_max_dd_pips,full_avg_rr,full_sharpe,full_n_tp,full_n_sl,full_n_to,IS_n,IS_wr,IS_pf,IS_net_pips,IS_max_dd_pips,IS_avg_rr,IS_sharpe,IS_n_tp,IS_n_sl,IS_n_to,OOS_n,OOS_wr,OOS_pf,OOS_net_pips,OOS_max_dd_pips,OOS_avg_rr,OOS_sharpe,OOS_n_tp,OOS_n_sl,OOS_n_to
USDJPY,"[8, 13]",0.15,0.15,mid,0.8,True,890,0.427,0.8291,-1959.2235,2290.0337,1.6644,-1.2376,225,390,275,520,0.4327,0.816,-999.8055,1293.5777,1.6781,-1.3679,128,226,166,370,0.4189,0.8409,-959.418,1068.2267,1.6452,-1.1783,97,164,109
USDJPY,"[8, 13]",0.15,0.15,mid,0.8,False,988,0.4241,0.8075,-2437.2001,2725.0244,1.6715,-1.4112,242,436,310,572,0.4161,0.7707,-1372.3993,1630.8715,1.6653,-1.7437,134,252,186,416,0.4351,0.8406,-1064.8008,1181.1735,1.6801,-1.1854,108,184,124
USDJPY,"[8, 13]",0.15,0.15,mid,1.2,True,608,0.4211,0.8714,-1031.9211,1557.2109,1.9926,-0.9,122,277,209,351,0.433,0.8598,-523.5209,877.1283,2.0174,-1.012,65,159,127,257,0.4047,0.8815,-508.4002,751.0741,1.9587,-0.8465,57,118,82
USDJPY,"[8, 13]",0.15,0.15,mid,1.2,False,681,0.4244,0.8465,-1371.0486,1750.8018,2.0003,-1.0895,133,313,235,386,0.4275,0.8336,-679.1747,980.9639,2.0076,-1.2118,70,177,139,295,0.4203,0.8574,-691.8738,842.6294,1.9907,-1.0348,63,136,96
USDJPY,"[8, 13]",0.15,0.15,mid,1.5,True,449,0.4276,0.8769,-737.5431,1083.7821,2.2357,-0.8452,74,206,169,264,0.4508,0.8742,-364.7879,653.7256,2.2434,-0.8977,43,120,101,185,0.3946,0.8795,-372.7551,582.5694,2.2246,-0.836,31,86,68
USDJPY,"[8, 13]",0.15,0.15,mid,1.5,False,504,0.4286,0.869,-861.6423,1180.7515,2.2465,-0.9049,82,231,191,293,0.4403,0.8827,-367.8626,707.5254,2.2248,-0.8269,48,132,113,211,0.4123,0.8565,-493.7796,603.1669,2.2765,-1.0127,34,99,78
USDJPY,"[8, 13]",0.15,0.15,half,0.8,True,1411,0.3976,0.8371,-3005.1946,3122.883,2.0,-1.1295,202,618,591,828,0.3949,0.7889,-1859.2323,2000.8654,2.0,-1.5389,119,361,348,583,0.4014,0.8812,-1145.9624,1208.3314,2.0,-0.8315,83,257,243
USDJPY,"[8, 13]",0.15,0.15,half,0.8,False,1528,0.3979,0.85,-2959.9741,3044.0739,2.0,-1.0257,227,668,633,896,0.3895,0.7704,-2171.8051,2278.8248,2.0,-1.6865,128,387,381,632,0.4098,0.9233,-788.169,913.5531,2.0,-0.5224,99,281,252
USDJPY,"[8, 13]",0.15,0.15,half,1.2,True,1411,0.3976,0.8371,-3005.1946,3122.883,2.0,-1.1295,202,618,591,828,0.3949,0.7889,-1859.2323,2000.8654,2.0,-1.5389,119,361,348,583,0.4014,0.8812,-1145.9624,1208.3314,2.0,-0.8315,83,257,243
USDJPY,"[8, 13]",0.15,0.15,half,1.2,False,1528,0.3979,0.85,-2959.9741,3044.0739,2.0,-1.0257,227,668,633,896,0.3895,0.7704,-2171.8051,2278.8248,2.0,-1.6865,128,387,381,632,0.4098,0.9233,-788.169,913.5531,2.0,-0.5224,99,281,252
USDJPY,"[8, 13]",0.15,0.15,half,1.5,True,1411,0.3976,0.8371,-3005.1946,3122.883,2.0,-1.1295,202,618,591,828,0.3949,0.7889,-1859.2323,2000.8654,2.0,-1.5389,119,361,348,583,0.4014,0.8812,-1145.9624,1208.3314,2.0,-0.8315,83,257,243
USDJPY,"[8, 13]",0.15,0.15,half,1.5,False,1528,0.3979,0.85,-2959.9741,3044.0739,2.0,-1.0257,227,668,633,896,0.3895,0.7704,-2171.8051,2278.8248,2.0,-1.6865,128,387,381,632,0.4098,0.9233,-788.169,913.5531,2.0,-0.5224,99,281,252
